Date,MSFT
2019-12-09,143.98251342773438
2019-12-10,143.76370239257812
2019-12-11,144.30584716796875
2019-12-12,145.77084350585938
2019-12-13,146.99795532226562
2019-12-16,147.94923400878906
2019-12-17,147.15017700195312
2019-12-18,146.84571838378906
2019-12-19,148.12045288085938
2019-12-20,149.73757934570312
2019-12-23,149.73757934570312
2019-12-24,149.7090606689453
2019-12-26,150.9361572265625
2019-12-27,151.21205139160156
2019-12-30,149.90879821777344
2019-12-31,150.01345825195312
2020-01-02,152.79112243652344
2020-01-03,150.8885955810547
2020-01-06,151.2786102294922
2020-01-07,149.8992919921875
2020-01-08,152.28697204589844
2020-01-09,154.18948364257812
2020-01-10,153.47604370117188
2020-01-13,155.3214569091797
2020-01-14,154.22752380371094
2020-01-15,155.22633361816406
2020-01-16,158.0706329345703
2020-01-17,158.9552764892578
2020-01-21,158.38449096679688
2020-01-22,157.62353515625
2020-01-23,158.59384155273438
2020-01-24,156.99569702148438
2020-01-27,154.37020874023438
2020-01-28,157.39520263671875
2020-01-29,159.84945678710938
2020-01-30,164.35842895507812
2020-01-31,161.9326934814453
2020-02-03,165.8804931640625
2020-02-04,171.3406524658203
2020-02-05,171.13140869140625
2020-02-06,174.6795654296875
2020-02-07,174.9268798828125
2020-02-10,179.50247192382812
2020-02-11,175.45010375976562
2020-02-12,175.7069549560547
2020-02-13,174.75570678710938
2020-02-14,176.3157501220703
2020-02-18,178.10411071777344
2020-02-19,178.6382598876953
2020-02-20,175.9102325439453
2020-02-21,170.34927368164062
2020-02-24,163.00454711914062
2020-02-25,160.31466674804688
2020-02-26,162.31777954101562
2020-02-27,150.88107299804688
2020-02-28,154.53428649902344
2020-03-02,164.81689453125
2020-03-03,156.91897583007812
2020-03-04,162.6802520751953
2020-03-05,158.59771728515625
2020-03-06,154.1146240234375
2020-03-09,143.66989135742188
2020-03-10,153.49462890625
2020-03-11,146.54100036621094
2020-03-12,132.64328002929688
2020-03-13,151.50108337402344
2020-03-16,129.17124938964844
2020-03-17,139.80674743652344
2020-03-18,133.92147827148438
2020-03-19,136.12490844726562
2020-03-20,131.01223754882812
2020-03-23,129.7053985595703
2020-03-24,141.49508666992188
2020-03-25,140.140625
2020-03-26,148.9065399169922
2020-03-27,142.79232788085938
2020-03-30,152.83645629882812
2020-03-31,150.43270874023438
2020-04-01,145.0911407470703
2020-04-02,148.09579467773438
2020-04-03,146.73178100585938
2020-04-06,157.64390563964844
2020-04-07,155.94601440429688
2020-04-08,157.51034545898438
2020-04-09,157.51986694335938
2020-04-13,157.87283325195312
2020-04-14,165.6848907470703
2020-04-15,163.94888305664062
2020-04-16,168.87078857421875
2020-04-17,170.35882568359375
2020-04-20,166.9821319580078
2020-04-21,160.07623291015625
2020-04-22,165.51321411132812
2020-04-23,163.51007080078125
2020-04-24,166.4956817626953
2020-04-27,166.0187530517578
2020-04-28,161.97439575195312
2020-04-29,169.24273681640625
2020-04-30,170.94068908691406
2020-05-01,166.5147705078125
2020-05-04,170.58773803710938
2020-05-05,172.4191131591797
2020-05-06,174.11700439453125
2020-05-07,175.1280975341797
2020-05-08,176.1582489013672
2020-05-11,178.1232147216797
2020-05-12,174.08836364746094
2020-05-13,171.45574951171875
2020-05-14,172.19973754882812
2020-05-15,174.70840454101562
2020-05-18,176.3776397705078
2020-05-19,175.1566925048828
2020-05-20,177.58624267578125
2020-05-21,175.45318603515625
2020-05-22,175.5297393798828
2020-05-26,173.67410278320312
2020-05-27,173.90365600585938
2020-05-28,173.511474609375
2020-05-29,175.28103637695312
2020-06-01,174.8793182373047
2020-06-02,176.86886596679688
2020-06-03,177.29928588867188
2020-06-04,174.96539306640625
2020-06-05,179.0592803955078
2020-06-08,180.16880798339844
2020-06-09,181.54620361328125
2020-06-10,188.2801055908203
2020-06-11,178.16973876953125
2020-06-12,179.5758056640625
2020-06-15,180.7236328125
2020-06-16,185.1522674560547
2020-06-17,185.7931365966797
2020-06-18,187.78269958496097
2020-06-19,186.6635284423828
2020-06-22,191.8478546142578
2020-06-23,193.1295623779297
2020-06-24,189.2366180419922
2020-06-25,191.6278533935547
2020-06-26,187.7922515869141
2020-06-29,189.81051635742188
2020-06-30,194.6599884033203
2020-07-01,195.7982177734375
2020-07-02,197.2904052734375
2020-07-06,201.537353515625
2020-07-07,199.19386291503903
2020-07-08,203.57469177246097
2020-07-09,204.9999237060547
2020-07-10,204.3781585693359
2020-07-13,198.0652008056641
2020-07-14,199.28952026367188
2020-07-15,198.99302673339844
2020-07-16,195.05218505859375
2020-07-17,194.05743408203125
2020-07-20,202.3982086181641
2020-07-21,199.67214965820312
2020-07-22,202.54171752929688
2020-07-23,193.73220825195312
2020-07-24,192.5461273193359
2020-07-27,194.98524475097656
2020-07-28,193.2348175048828
2020-07-29,195.18609619140625
2020-07-30,195.03302001953125
2020-07-31,196.09475708007812
2020-08-03,207.12335205078125
2020-08-04,204.0147247314453
2020-08-05,203.679931640625
2020-08-06,206.9416351318359
2020-08-07,203.23989868164065
2020-08-10,199.19386291503903
2020-08-11,194.53567504882812
2020-08-12,200.093017578125
2020-08-13,199.6243133544922
2020-08-14,199.8155975341797
2020-08-17,201.13560485839844
2020-08-18,202.29295349121097
2020-08-19,201.0656585693359
2020-08-20,205.7447509765625
2020-08-21,204.2490234375
2020-08-24,204.89141845703125
2020-08-25,207.5569610595703
2020-08-26,212.0442352294922
2020-08-27,217.25064086914065
2020-08-28,219.48472595214844
2020-08-31,216.2438812255859
2020-09-01,217.9122314453125
2020-09-02,222.1118927001953
2020-09-03,208.3527984619141
2020-09-04,205.42832946777344
2020-09-08,194.31556701660156
