Date,ret_1d,ret_5d,ret_10d,ret_20d,ret_60d,ret_120d,mom_accel,vol_20d,vol_60d,parkinson_vol,vol_ratio,volume_ratio,volume_change,volume_mom,price_volume_div,rsi,ma5_bias,ma20_bias,ma_alignment,macd,macd_signal,macd_hist,bb_position,atr,amihud,hl_spread,roll_spread,52w_position,from_52w_high,overnight_ret,intraday_ret,gap
2012-05-11,-0.0030142219003705,-0.0101461364423793,-0.0340478581488782,-0.0111565205752152,0.0122197654193572,0.1224971664445064,0.0100132264366461,0.0073953353029063,0.0074990851852817,0.0023162551167297,0.986164994821102,0.9981657858033608,-0.2108774783127491,1.12909545343039,-0.2046915758769333,44.576987077390385,-0.0043612246558956,-0.0181905164574069,-1,-0.477975539701859,-0.1381790453802427,-0.3397964943216163,0.1223342298505938,1.217269751915096,3.350962713200948e-13,0.0129783533582668,-0.0,0.8162727263554316,-0.0464102653742531,-0.0062490583758277,0.0032551782745182,-0.0062490583758277
2012-05-14,-0.0110611540113871,-0.0218090994916875,-0.041181195081462,-0.0214521073854184,-0.0099396902308367,0.1112640539132885,0.0017125513512661,0.0077612532952945,0.007501066696001,0.0023424141080899,1.0346866132295875,1.063536801984222,0.2828931663299832,1.1701079780865091,-0.4653437360703387,36.50904744111662,-0.011032061078353,-0.0280160024777294,-1,-0.6461375443011974,-0.2397707451644336,-0.4063667991367637,-0.0143306300644206,1.2639159715247923,3.6501543021088014e-13,0.0126761385467548,-0.0,0.7745164670988746,-0.0569580682926263,-0.0095863590647333,-0.001489069703504,-0.0095863590647333
2012-05-15,-0.0057414213634959,-0.0235077467936332,-0.0525791646697336,-0.0412713388475757,-0.0182216815970461,0.126305445736877,-0.0287046215128997,0.0068578376354903,0.0075264015368357,0.0023522961523192,0.9111708433208984,1.3215921308385077,-0.0269400223172336,1.140538808875034,-0.5481205448394638,22.79000665717703,-0.0120328314936722,-0.031582179714116,-1,-0.818851900781894,-0.3555869762879257,-0.4632649244939682,-0.0118888768285105,1.249302026701447,3.32425811319369e-13,0.0125993154486375,-0.0,0.7530821326195843,-0.0623724693860036,-0.0006708968318007,-0.0050739286143273,-0.0006708968318007
2012-05-16,-0.0038249427633051,-0.0214385302902117,-0.0533782464240978,-0.041700065830574,-0.0224068141927522,0.126421883549495,-0.0286700162220127,0.0068629942674507,0.0075396284875556,0.0022720662149308,0.9102562916433192,1.2851722152346532,-0.0610955708315874,1.0943295156497002,-0.7651703525348831,14.381796935371398,-0.0115491930524905,-0.0332571699718476,-1,-0.976848362897286,-0.4798392536097978,-0.4970091092874881,0.0181203224933926,1.2627892258004323,3.2874867904227114e-13,0.0131747344415896,-0.0,0.73888453478226,-0.0659588410239012,0.0044996443503511,-0.0082872972235246,0.0044996443503511
2012-05-17,-0.0148308558541787,-0.0379354522641026,-0.0602512516133058,-0.049811145712257,-0.0337905207090373,0.134755185424054,-0.0320519491719617,0.0073795378012121,0.0077602993196798,0.0023546652921893,0.9509346865652384,1.5145455037918008,0.6466992031872509,1.196806257304036,-0.7853028481316624,10.390259434057311,-0.018672591815128,-0.0452112908822387,-1,-1.213145905179573,-0.6265005839237529,-0.5866453212558201,-0.056762552451486,1.332477290367784,3.428767161249677e-13,0.017041196514802,-0.0,0.6840452468850915,-0.0798114708145458,0.0002259856489672,-0.0150534396418192,0.0002259856489672
2012-05-18,-0.0085586247156548,-0.0432856523412986,-0.0529926066490258,-0.0595144538867982,-0.0462664940763498,0.1271705830442648,-0.0505348646659277,0.0074277371436557,0.0078004972131816,0.0023913767875207,0.9522132936736448,1.8521841647059176,1.0885505291689863,1.3287005534602654,-0.7011148668980987,9.896641898189742,-0.0184298079096893,-0.0505392174085337,-1,-1.4547484373673851,-0.7921501546124794,-0.662598282754906,-0.0369234540191996,1.3971088828021203,3.50619414603059e-13,0.0158008552871984,-0.0,0.6528678122396216,-0.0876870191034945,0.0038973571412763,-0.0124076249113765,0.0038973571412763
2012-05-21,0.0171882552341287,-0.0159567479831634,-0.0374178451705224,-0.0352363957271284,-0.0319988784726857,0.1142676879323365,-0.0147566796305336,0.0085707428111327,0.0081299341393749,0.0024068424238446,1.0542204480627704,1.02891704114075,0.0851143920444146,1.3425296636174788,-0.4295036834106163,18.655949827893807,0.0016851728416126,-0.0325133095573578,-1,-1.4874965766531147,-0.9312194390206066,-0.5562771376325082,0.1720236972308956,1.411159165579405,3.744216806971299e-13,0.0156854383956314,-0.0,0.7149454563997731,-0.0720059507344366,0.0032372948524204,0.0139059427448424,0.0032372948524204
2012-05-22,0.0017426044750752,-0.0085496153894822,-0.0318563799893565,-0.0372150058311314,-0.0319381871042395,0.1130484832898588,-0.0068498449164994,0.0085126387879389,0.0081302248117331,0.002318377514403,1.0470360887996462,1.1231993125627542,-0.048635235971031,1.308126163749217,0.0424086439564447,20.57929057282591,0.0051702466309816,-0.0290086032780802,-1,-1.4817685647365266,-1.0413292641637906,-0.440439300572736,0.2178580456375548,1.4454420873369611,3.658660675690372e-13,0.0142965161367468,-0.0,0.72134727840734,-0.0703888241513431,0.0025761317099555,-0.0008313854763911,0.0025761317099555
2012-05-23,0.0005297350664517,-0.0042155909850332,-0.025563745200221,-0.0497161713302181,-0.0342419960678526,0.0696239377041549,-0.0356906714579462,0.0077188112834835,0.0081190149749279,0.0022972997156521,0.950707851546008,1.1475828483625063,-0.0111311337390931,1.2855083107740874,0.0459828964006667,22.73419424633748,0.0065598222586422,-0.0260190356771936,-1,-1.455999153965763,-1.1242632421241852,-0.3317359118415779,0.2494082821156577,1.502203757919439,3.255026829206916e-13,0.0186739331739584,-0.0,0.7232967622384519,-0.0698963765133309,-0.0071858812602083,0.0077714611235117,-0.0071858812602083
2012-05-24,0.0019651841449241,0.0127614274931489,-0.0256581352944418,-0.0544383343817083,-0.0285303321052829,0.0718969103568525,-0.0522319400767763,0.0074722732505163,0.0081130945276195,0.002298345191001,0.9210139515912612,0.928972804785966,-0.3251516474866821,1.184906040347062,-0.1369303796503516,29.324102123399555,0.0059810542903453,-0.0213557419901203,-1,-1.4029023905117557,-1.1799910718016993,-0.2229113187100562,0.2898658544371598,1.4482522156008315,3.079491365293727e-13,0.0107145414775868,-0.0,0.7305326890699089,-0.0680685516193182,0.0027212592588425,-0.000754023221246,0.0027212592588425
2012-05-25,-0.0032441035356177,0.0181902326559284,-0.025882795772122,-0.0590494001620547,-0.0366735845831794,0.0693612352195638,-0.060190028148467,0.0074000653364452,0.0080868420464935,0.0022555423981461,0.9150747960576148,0.7509578391136292,-0.5761612610636705,0.9791804908486824,0.088908581740091,27.557856325851276,-0.0008621254391781,-0.0215356997953056,-1,-1.3722995390600232,-1.218452765253364,-0.1538467738066591,0.2802344411288507,1.4465671731244012,3.137893798336875e-13,0.0080999793700256,-0.0,0.7185642296260103,-0.0710918337259634,-0.0003769053460592,-0.0028682792593452,-0.0003769053460592
2012-05-29,0.0121120141643642,0.0131089912542063,-0.0030569335987139,-0.0441122405012962,-0.022023534839157,0.0706511091606809,-0.0374367320133612,0.0081312507552029,0.0082440498821814,0.0022573235979848,0.9863175103753,0.8387289476680613,-0.1404331807236095,0.9416242820077037,0.0642147398806344,38.309946995918295,0.008599980737883,-0.0074164228213145,-1,-1.2322625058324237,-1.221214713369176,-0.0110477924632474,0.4197484540522663,1.4791605731356594,3.368244567432376e-13,0.02064319049988,-0.0,0.7631040775375695,-0.0598408848586587,0.0080242527212979,0.004055221322335,0.0080242527212979
2012-05-30,-0.0145103094222834,-0.0033283381854483,-0.0118494975635589,-0.0638056255496446,-0.0322676126444981,0.054781620675246,-0.0560505014366894,0.0083176506115384,0.0084321362816488,0.0022950516401715,0.9864226968959774,0.8850602208218994,-0.1780012473978793,0.8972521855883367,0.2061298531350178,35.05960549353348,-0.0053748253915573,-0.0185475841890159,-1,-1.2302673148302006,-1.223025233661381,-0.0072420811688196,0.2800012252679805,1.4842197178585852,3.5969652904066323e-13,0.0166970024283663,-0.0,0.709098624527455,-0.0734828845255398,-0.0085267423851952,-0.0060350261503602,-0.0085267423851952
2012-05-31,-0.0022010098136173,-0.006048553229761,-0.0102386459883263,-0.0630703714438102,-0.0200656756604192,0.0485565238212277,-0.0564163342198356,0.0083208518674174,0.0082297885954345,0.0021351678605132,1.011065080339171,1.047934149784994,-0.0428008805689349,0.8698827738980289,0.0432169459939378,32.93308716229683,-0.0063638255801852,-0.0174692483720882,-1,-1.2328857697531674,-1.2249973408797383,-0.0078884288734291,0.2665830196942691,1.5387329091133677,3.539580914212574e-13,0.0160492933046331,-0.0,0.7010256235669093,-0.0755221577891835,-0.0003794745850882,-0.0018222267172565,-0.0003794745850882
2012-06-01,-0.025176599377472,-0.0329732562303279,-0.0206326145557753,-0.0796407253180407,-0.0513545035166682,0.0450828749377789,-0.075279202371599,0.0096321956383021,0.0087763428918317,0.0025993349501052,1.0975181527224611,1.3142658552022446,0.5131723925295295,0.9343132789397144,-0.041794510722964,27.048555429953467,-0.0249394281631426,-0.0382204153326202,-1,-1.428632959822281,-1.2657244646682468,-0.1629084951540338,-0.0170530073089869,1.6275276199386397,3.7904746948678224e-13,0.0260611442138878,-0.0,0.6088845740843285,-0.0987973660558751,-0.0156687247211106,-0.0096592223524215,-0.0156687247211106
2012-06-04,-0.0004683502660743,-0.0302802923308659,-0.0126408652373253,-0.0649635994871262,-0.0611401750545583,0.0271902980290306,-0.0450051576079721,0.0092286477304682,0.008661556824933,0.0025887448422909,1.0654721682253183,1.0488235818334708,0.495182540807408,1.001699434949142,0.3536428521872459,29.682071469174545,-0.0194277853835928,-0.0354497329502482,-1,-1.5694827378560916,-1.326476119305816,-0.2430066185502757,0.0388414428402696,1.6219080516183766,3.4154574339115897e-13,0.0124902890498123,-0.0,0.6072136650681859,-0.0992194445492699,0.0017943933240067,-0.0022586906107283,0.0017943933240067
2012-06-05,0.0075722078051452,-0.0346299489241344,-0.021974921367508,-0.0585705123326667,-0.0576751451351118,0.0503001974592898,-0.0504676205714708,0.0095089484573628,0.0087100165944852,0.0024640146023442,1.091725641875759,0.8420668484508311,0.0736894432688943,1.0039099694641282,0.0551172589912101,35.75703628567955,-0.0049494443789489,-0.025198970656323,-1,-1.6010685423657094,-1.381394603917795,-0.2196739384479147,0.1625557260504036,1.6106683904983652,3.6161029704660674e-13,0.0114666122534678,-0.0,0.6342159866679887,-0.0923985469965628,-0.0019516702523409,0.0095425018745276,-0.0019516702523409
2012-06-06,0.0224686685930735,0.001594070704616,-0.0017395730872288,-0.0335405365752992,-0.0365726813649441,0.0840228129237976,-0.0383234106737073,0.0110714622829682,0.0092196619920392,0.002466730032174,1.2008533818840648,0.9520628645513206,0.1344604681641481,1.03404746266182,0.0657353372054236,47.52599430011226,0.0170786380823235,-0.001569697061467,-1,-1.425552886205793,-1.3902262603753943,-0.0353266258303985,0.4771689517790076,1.6786709148365957,4.1159798477653e-13,0.0159127535355828,-0.0,0.7149454563997731,-0.0720059507344366,0.0069731975142617,0.0153881663554329,0.0069731975142617
2012-06-07,0.0006059731449632,0.0044117298880133,-0.0016635079248107,-0.0271847276323033,-0.0530581827312692,0.0963517526558697,-0.0179879666780865,0.0110347285579547,0.0088923306779797,0.0024716772007341,1.240926474459641,0.9639716114326188,-0.0581759146931992,1.031843674543273,0.0968233069605514,53.84119388483961,0.0167859386415288,0.0004317991733605,-1,-1.2667757743642625,-1.365536163173168,0.0987603888089054,0.5067480308838452,1.6516947225458491,4.005969854069987e-13,0.013252555543782,-0.0,0.7171716254880006,-0.0714436112618961,0.0113659778164108,-0.0106390811115468,0.0113659778164108
2012-06-08,0.0079518945882512,0.0385457565347346,0.0043015211975949,-0.0214669831097066,-0.0445048535795475,0.1010899035238122,-0.0015088700158982,0.0112069631981995,0.0089648611521352,0.0023123712472373,1.2500989148649897,0.7521278131352095,-0.4317055420352715,0.9193750910008628,0.1443740365778346,60.89504746273256,0.0171333234223821,0.0095037354431069,-1,-1.0620367210000694,-1.3048362747385482,0.2427995537384788,0.6640331114329466,1.639893407258508,4.205806450239181e-13,0.0138242788302252,-0.0,0.7464022756707208,-0.0640598287394034,-0.0025744198672341,0.0105534835532135,-0.0025744198672341
2012-06-11,-0.0126975368292461,0.0258392356212302,-0.0052234763178525,-0.030971073919219,-0.0620672963356928,0.0854996650607364,-0.0198145533440038,0.0115027045535261,0.0090546257003881,0.0025002256512108,1.270367758330758,0.8833158302590755,-0.1618878298142938,0.8812510008493316,-0.2583541604177274,48.11819530782119,-0.0008364603211093,-0.0017244718316992,-1,-0.9955989244517838,-1.2429888046811954,0.2473898802294116,0.4664743271725953,1.6786704203921567,4.4752289008747346e-13,0.0226010283687367,-0.0,0.6993557942981115,-0.0759439635339557,0.0080387031753084,-0.020570876831649,0.0080387031753084
2012-06-12,0.0114909051303369,0.0298289779320692,-0.0058339469743118,-0.0088730465845068,-0.0526014046052579,0.1098391093618151,0.0125790608009116,0.0116217864219397,0.0091931895067817,0.0024780410633418,1.2641734855314857,0.9422533574726936,0.1083305817748954,0.8955578706962856,-0.1958367922780888,52.227790055547,0.0047622896232595,0.0102032162168759,-1,-0.8374262809929292,-1.161876299943542,0.324450018950613,0.707095630141153,1.676421993656109,4.457425248814859e-13,0.0139180775670428,-0.0,0.741390898306474,-0.0653257232838092,0.0028918254022065,0.008574284394712,0.0028918254022065
2012-06-13,-0.0063948282846675,0.0007577052347349,0.0023529837750684,-0.009524395464,-0.0623359712412978,0.070352866527257,0.0317469433835756,0.0116385537334362,0.0091987522523032,0.0024661337281753,1.2652317851610866,0.9002283685789779,-0.0650310418734134,0.8913218397999345,-0.0583323381801648,49.40965750633102,-0.0018138929610402,0.0042277792299859,-1,-0.7573076865335793,-1.0809625772615497,0.3236548907279704,0.5884183661894475,1.6353968757415862,4.5043018955380827e-13,0.013174872390917,-0.0,0.7177290450547752,-0.0713028047855051,-0.0029341645202712,-0.0034708478028747,-0.0029341645202712
2012-06-14,0.0106001354202323,0.0107533830267692,0.015212553936079,0.0048181519934227,-0.0496296895722594,0.0796079394750564,0.0465182178239967,0.0118608928961002,0.0093165586845377,0.0024437786097917,1.2730980716930576,1.198134267690561,0.2481037512576263,0.9335495544977944,-0.1602816199601215,52.59959946752995,0.0066063846536069,0.0146258527371224,-1,-0.5980397926706331,-0.9843780203433664,0.3863382276727333,0.7994154310192509,1.6691166817261125,4.634864021967386e-13,0.0151345190228979,-0.0,0.7567003659721492,-0.0614584887518416,0.0020440323472468,0.0085386497965993,0.0020440323472468
2012-06-15,0.0102274756582256,0.0130352888172911,0.0520835004211368,0.0303762670764566,-0.0383351329863217,0.0810725225855608,0.0801874127887137,0.0114955061096949,0.0094238986916809,0.0026030853449946,1.2198248820143542,0.8986646481192068,0.1773896330760989,0.9800740567195396,0.3829794970788647,57.19168179961477,0.0142471347805156,0.023456580739254,-1,-0.3807657551756875,-0.8636555673098307,0.4828898121341431,0.939951761797112,1.6924769829255613,4.628919317452729e-13,0.0086475951140479,-0.0,0.7947001842160016,-0.0518595782913166,0.0045038485846577,0.0056979643050971,0.0045038485846577
2012-06-18,0.0019382996196108,0.0280525903607655,0.0546166834741137,0.0412854161012823,-0.0294799531678995,0.0735696735696735,0.1007998699880805,0.0112461220274725,0.0093892873115148,0.0026655794454071,1.197760985935589,0.7332916803141477,-0.2261786174399623,0.9887050911814548,0.406067565200617,53.94979658830087,0.010608312239827,0.0233599995181396,-1,-0.1897942688759997,-0.7288833076230645,0.5390890387470648,0.9188564554573824,1.6192785094938773,4.567165694747207e-13,0.0107886682596055,-0.0,0.8019755218255455,-0.050021798072581,-0.004174657917954,0.006138584025974,-0.004174657917954
2012-06-19,0.0096725340787484,0.0262044461408414,0.0568150759185679,0.0335916477252604,-0.0232501879315777,0.0830965794251163,0.0688280434523889,0.0108328653608225,0.0094686308505211,0.0026658372297418,1.1440793850598074,0.7756700105440117,-0.2448675822478533,0.9496977524458012,0.2198787240342479,63.621632754777266,0.0150936391242773,0.0315265086912448,-1,0.0440049810831197,-0.5743056498818276,0.6183106309649474,0.9996710075951484,1.6012795299839908,4.429824060525543e-13,0.013854126198172,-0.0,0.838351400062756,-0.0408331015403699,0.0050594754555717,0.004589836458271,0.0050594754555717
2012-06-20,-0.0016217046239767,0.0311341716112967,0.0319154673708406,0.0301203749955072,-0.0383312548566645,0.0957200510383768,0.0673353808266387,0.0108584108763869,0.0092793839256736,0.0026705833400141,1.1701650630430844,1.1627105940850226,0.1987407090421247,0.985865572340919,-0.0888698844262005,63.87949950271322,0.0072828583576573,0.0283054310666094,-1,0.2127958781461103,-0.4168853442762401,0.6296812224223505,0.9137980811569242,1.58607669656975,4.424072503607595e-13,0.0135075427278205,-0.0,0.8321936009551234,-0.0423885869347672,7.329082693718902e-05,-0.0016948712323997,7.329082693718902e-05
2012-06-21,-0.0224382627350242,-0.0025755223805993,0.0081501650675173,0.0064730992785282,-0.0569793702809036,0.0601780427529334,0.0561892706087463,0.0121130723884648,0.0096939303534686,0.0030090955570354,1.2495522400911951,1.1559650892936435,-0.1098941745025811,0.9572349309567872,-0.1027942547520772,64.85098673298242,-0.014817830883118,0.0049072014773263,-1,0.1508284099081862,-0.3033425934393548,0.454171003347541,0.5716087730977516,1.5932632116540302,4.933459541193784e-13,0.0260495083407184,-0.0,0.747131105128489,-0.0638757234191828,0.001181448215602,-0.0235918384152278,0.001181448215602
2012-06-22,0.0077017948031385,-0.0050691943190676,0.0079000160862034,0.0122355193704546,-0.0449807049223399,0.0736211040107976,0.0666738537521629,0.0122197197546422,0.0097424429553232,0.0030982396609938,1.2542767569365525,0.7400214159634011,-0.2326148089787512,0.9225388075411736,0.1043886476016632,67.10885163135438,-0.0062248204001329,0.0120274049393848,-1,0.16491182608857,-0.2096917095337698,0.3746035356223399,0.6732685300684219,1.5750884394363192,5.15774062946989e-13,0.0081673276026175,-0.0,0.7756731464420362,-0.0566658863307206,0.0052100862708956,0.0024787938026831,0.0052100862708956
2012-06-25,-0.0160348589799229,-0.0229166497690233,0.0044930692033309,-0.0007538765550998,-0.058686295287322,0.0398348810056248,0.0582955236069548,0.0127586985833062,0.0099406230224226,0.0030434498337327,1.2834908390074744,0.8304742508682917,0.1143018965308551,0.9367211149742204,0.1422224350405526,57.76624877160232,-0.0176539619662897,-0.0041629043368167,-1,0.0390555217147294,-0.15994226328407,0.1989977849987995,0.4400607972737286,1.639354463292474,5.569926395350056e-13,0.0095187323353847,-0.0,0.7157919783181291,-0.0717921158143581,-0.0105650881230067,-0.0055281765291056,-0.0105650881230067
2012-06-26,0.0050258399356482,-0.0274133626413624,-0.0019272684853959,-0.0077499718775586,-0.0578519277514074,0.0434239549202724,0.0363622686237375,0.0125016139554362,0.0099490149991057,0.0029758687837949,1.2565680076429655,0.8061444423422938,0.0309456947240771,0.944559569449178,0.2195722164864452,52.08607026008019,-0.0071913518004104,0.0012333495478306,-1,-0.0183566863699127,-0.1316251479012385,0.1132684615313258,0.5178723766398614,1.554915143705698,5.363345347570715e-13,0.0109866059552286,-0.0,0.7342597069674665,-0.0671270915614346,0.0028936531084509,0.0021260348199316,0.0028936531084509
2012-06-27,0.0090166957031487,-0.0170497899866333,0.013553550537283,0.0159384255968602,-0.056260182544206,0.0500365417340984,0.0797440511465048,0.0121987608321081,0.0099753505551582,0.0029987309933211,1.2228904402562777,0.6248621219598036,-0.4764492244678903,0.8456509392818641,0.3859519226563676,55.09982612800956,0.0052539732312361,0.0094612003604494,-1,0.0119486735691367,-0.1029103836071635,0.1148590571763002,0.6364701003823139,1.5390420850148865,5.328357117755581e-13,0.0109633661872241,-0.0,0.7675585752087142,-0.0587156604163325,0.0033340154284424,0.0056637970878319,0.0033340154284424
2012-06-28,-0.0028539403638964,0.0026424842236161,6.015606575848764e-05,0.0152736251292322,-0.0550896454976256,0.0497451675017202,0.0783439965730424,0.012208259437266,0.0099699630201893,0.002993265194137,1.2245039838707563,0.9860767906220624,-0.1755235243739775,0.8103033841084137,0.2661888421254552,51.10658008893977,0.0018556967190492,0.0058187105331302,-1,0.0115785086438648,-0.0800126051569578,0.0915911138008227,0.5843006144697219,1.5424047350548111,5.354412991700133e-13,0.0128775269246569,-0.0,0.7569238736725313,-0.0614020297869739,-0.0066085382630298,0.003779575367568,-0.0066085382630298
2012-06-29,0.0249270869521061,0.0197812943366735,0.0146118247927307,0.0674563601966133,-0.0218415878392361,0.0733073884966055,0.1470970855146541,0.0117219232681279,0.0104393980873456,0.0025393366417664,1.1228543226392422,1.251610243559372,0.6323325837581097,0.917066062303154,-0.2380160268046949,64.41396933825278,0.0227547940511846,0.0275438401572542,-1,0.2199849408399217,-0.0200130959575819,0.2399980367975036,0.9165450092519396,1.57208324439905,5.40698650601569e-13,0.0104334908542566,-0.0,0.8495451407867306,-0.0380055165704036,0.0181493961337599,0.0066568726005074,0.0181493961337599
2012-07-02,0.0030119474221563,0.0395214010497588,0.0156990531744971,0.0711731668666857,-0.0184041917444942,0.0672858957430344,0.136136766353812,0.011688282376129,0.010448181397453,0.0026280440296601,1.1186906057142447,0.7805915945886006,-0.1151229336563377,0.9169336447877192,0.029678859951095,62.196127472619416,0.0178954750848242,0.0271218883390959,-1,0.4066211608439545,0.0653137554027253,0.3413074054412291,0.9438439070576442,1.531948834465044,5.50321117557884e-13,0.0082777061716667,-0.0,0.8610155667678209,-0.0351080397659092,0.0027915303446262,0.0002198034894196,0.0027915303446262
2012-07-03,0.0065936235680066,0.041142995812095,0.0126017653063836,0.0701328114775416,-0.0007087110067758,0.0737407337301907,0.1287033238102084,0.0116724132040841,0.0103840387331315,0.0026930810959516,1.1240725794715911,0.497384081224026,-0.4319866698674047,0.8650037778314833,0.4270108680602986,67.1231230572116,0.0163765698579706,0.0304034464278183,-1,0.6049982566370034,0.1732506556495809,0.4317476009874224,1.0125512533091887,1.5002556457604552,5.653175612145888e-13,0.0085146505913961,-0.0,0.8862017533336,-0.0287459053963297,-0.0002191268275767,0.0068142435791611,-0.0002191268275767
2012-07-05,-0.0045123735032674,0.0271831716544761,0.0096699142999634,0.0418940015051234,0.0117644246669323,0.0663375883546615,0.0754345380804226,0.0108929419865176,0.0101655579070411,0.0026708231340907,1.0715537785656284,0.7943437174731979,0.1673590037747021,0.9035791597171492,0.3984982025493272,61.922797238437575,0.0064008579674112,0.0236428728907811,-1,0.7144093694623592,0.2814823984121366,0.4329269710502226,0.8841554519995091,1.472034144755352,5.231082914693531e-13,0.0110388905602648,-0.0,0.8688518331230101,-0.0331285666377594,-0.0037118453075901,-0.0008035107031102,-0.0037118453075901
2012-07-06,-0.0095036760725971,0.0203331254150918,0.0230293396018339,0.0313671975885021,-0.005897622739146,0.0616955970765504,0.0585519252208055,0.0111967651816367,0.0101891154905644,0.0027872397937387,1.0988947168186909,0.9619902684382592,-0.1066519500762517,0.8902628931644762,0.286484887893322,54.02978576114143,-0.007108385010561,0.0123536352810673,-1,0.7099728748050609,0.3671804936907215,0.3427923811143394,0.7042446788620053,1.4981319663218682,5.508607585598462e-13,0.0067901552265545,-0.0,0.8324754150121271,-0.0423173995442819,-0.0096499168101577,0.0001476656992742,-0.0096499168101577
2012-07-09,-0.0012548316429465,-0.0057314397325574,0.0139364793077934,0.0219465938047134,-0.0199497988727034,0.0562646078652033,0.04341357691442,0.0111110229855278,0.0100434289532068,0.0028916957932942,1.1062977631738162,0.6688646673136152,-0.5110480096904182,0.7619588630231957,0.2158042136320836,52.76099374350393,-0.0072192863118387,0.0099867945155868,-1,0.6876799400241396,0.4312803829574051,0.2563995570667344,0.6655544031904251,1.4653683398085189,5.301284197105124e-13,0.0064292811771141,-0.0,0.8277180482107542,-0.0435191299752331,-0.0008120126323388,-0.0004431788774545,-0.0008120126323388
2012-07-10,-0.0087199321779092,-0.0173610509940856,0.0214742169966906,0.0260637713430749,-0.0168072919181956,0.0356039982068856,0.0570348452622939,0.010883483515401,0.0099895788878356,0.0026873363801152,1.0894837147393606,1.082669353701054,0.296162502074897,0.811894834848149,-0.1254702553440052,45.284255773330266,-0.0124420768193969,-9.168901480789956e-05,-1,0.5879334811937724,0.4626110026046786,0.1253224785890938,0.4983557721614126,1.503216736777299,5.184359483745266e-13,0.0190100124001834,-0.0,0.7947001842160016,-0.0518595782913166,0.0050991292133766,-0.0137489536998216,0.0050991292133766
2012-07-11,0.0001487957076644,-0.0236525063807814,0.0165173544603436,0.0145582525982341,-0.0160152659765279,0.0303218392558826,0.023431299182741,0.0106192019703412,0.0099895419516784,0.0026952109393503,1.063031920953795,0.9260249397433438,0.7617576134244872,0.9026364616725656,0.0158155455726471,45.960968744059294,-0.0075457137816029,-0.0006599419545125,-1,0.5043436691734371,0.4709575359184303,0.0333861332550067,0.4877971302370812,1.4687576537435427,4.887333920834999e-13,0.0090936284093714,-0.0,0.7952586835301211,-0.0517184990663031,0.0005215632287749,-0.0003725732006288,0.0005215632287749
2012-07-12,-0.0048446685995007,-0.0239784124751554,0.0025529498770067,0.0161411019494668,-0.0350751021178801,0.0215224640367781,0.0256654974134669,0.0105696462729835,0.0098088896468668,0.0026885124868975,1.0775578738781897,0.9469708786233706,0.1379461472925045,0.9341206422453696,-0.3258387309756319,53.835100067285495,-0.0075376044785576,-0.0062863138579129,-1,0.3921002909241764,0.4551860869195795,-0.0630857959954031,0.375602068223985,1.3659449251262816,4.868444326524835e-13,0.0122087460945852,-0.0,0.7770716891904426,-0.0563126086773639,-0.0058135838320382,0.0009745810411212,-0.0058135838320382
2012-07-13,0.0167774292224558,0.0019186307468497,0.0222907679215427,0.0223522649122018,-0.0155594514445298,0.0413441910882776,0.0175341129187791,0.0109527490691674,0.0100524142606459,0.0026887971794315,1.089564037571174,0.8844794670852009,-0.1425305951832139,0.9368915338748875,0.2562721472591898,57.547526764110174,0.0087235099720615,0.009270875604117,-1,0.4410081529294558,0.4523505001215548,-0.011342347192099,0.6853043916714333,1.4286450955120171,5.252298477092637e-13,0.0151013116151588,-0.0,0.8397494029374899,-0.0404799602613245,0.0026211955529256,0.0141192244212666,0.0026211955529256
2012-07-16,-0.002357044652025,0.0008129155115372,-0.0049231833972821,0.0096167047022248,-0.0115327008993637,0.0400753813798626,-0.0207595623742318,0.0107644531689819,0.0100235148115099,0.0027368049706458,1.073920014227064,0.6820942870935086,-0.0602743289924407,0.9517046761952416,0.5355960794185646,65.393111631231,0.0061814111264168,0.0064093679812934,-1,0.4541140794849525,0.4527032159942344,0.0014108634907181,0.6274095102467224,1.3337410704167445,5.080643801533735e-13,0.0068670751300766,-0.0,0.8307961379540619,-0.0427415918395013,-0.0022833078677044,-7.390553340635986e-05,-0.0022833078677044
2012-07-17,0.0068672356988268,0.016549980578888,-0.0010983954719789,0.0145834139335969,-0.0064043770483321,0.0385276769931677,-0.0267020021676853,0.0108543521628844,0.0100618379245737,0.0027834609851859,1.078764361367342,0.9686529217211404,-0.1728834295898139,0.9087218545582568,-0.0731758788824534,66.07923867859515,0.009760166228445,0.0125831913079143,-1,0.5178816879319754,0.4657389103817826,0.0521427775501928,0.7437065952931239,1.3698939710498377,5.240523462431242e-13,0.0153270484638876,-0.0,0.856819938522602,-0.0361678727259793,0.003987523131931,0.0028682752529758,0.003987523131931
2012-07-18,0.007406669554042,0.0239268744463236,-0.0002915624849716,0.0123065286194041,0.0094433242815286,0.0516142625495268,-0.0212851191058562,0.0107681340793084,0.0100464887312735,0.002768314262278,1.0718306034414302,0.797381626766234,-0.2002611946090335,0.876469290332343,-0.4092374916335112,65.62481831356226,0.0124259323892939,0.0194509464127697,1,0.6256583740879194,0.49772280312301,0.1279355709649093,0.8583797646766018,1.382321884332909,5.213237550348381e-13,0.0122296916029449,-0.0,0.885080705652818,-0.0290290866536913,-0.0023469357655226,0.0097765502550215,-0.0023469357655226
